cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
440065,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,63,440065__2024,NORTHCREST MEDICAL CENTER,TN,100 NORTHCREST DRIVE,SPRINGFIELD,37172,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
190013,2023,assign_county,22019,"Calcasieu Parish, Louisiana",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Calcasieu Parish, Louisiana (22019) for provider 190013 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Calcasieu Parish, Louisiana (22019) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 701 CYPRESS ST, SULPHUR, LA, 70663.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,64,190013__2023,WEST CALCASIEU-CAMERON HOSPITAL,LA,701 EAST CYPRESS,SULPHUR,70663,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
190014,2023,assign_county,22101,"St. Mary Parish, Louisiana",0.8400,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,65,190014__2023,OCHSNER ST. MARY,LA,1125 MARGUERITE STREET,MORGAN CITY,70308,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,False
194114,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,66,194114__2023,RIVER PLACE BEHAVIORAL HEALTH,LA,500 RUE DE SANTE,LAPLACE,70068,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
230193,2023,assign_county,26087,"Lapeer County, Michigan",0.8400,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,67,230193__2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,False
450587,2024,assign_county,48049,"Brown County, Texas",0.8400,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; street_token_support_missing.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,68,450587__2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,1501 BURNET DRIVE,BROWNWOOD,76804,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; street_token_support_missing.,False
100320,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,69,100320__2024,HCA FLORIDA POINCIANA HOSPITAL,FL,325 CYPRESS PARKWAY,KISSIMMMEE,34758,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
110128,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,70,110128__2024,MEADOWS REGIONAL MEDICAL CENTER,GA,1 MEADOWS PARKWAY,VIDALIA,30474,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
061317,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,71,061317__2023,GRAND RIVER HOSPITAL DISTRICT,CO,501 AIRPORT ROAD,RIFLE,81650,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
230095,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,72,230095__2024,MYMICHIGAN MEDICAL CTR WEST BRAN,MI,2463 S M-30,WEST BRANCH,48661,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
170006,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,73,170006__2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,1 MT CARMEL WAY,PITTSBURG,66762,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
