fips,county_name,state,overall_rank,opportunity_score,wave3_overlay_rank,wave3_overlay_score,wave3_overlay_adjustment,wave3_net_support,wave3_support_score,wave3_brake_score,wave3_supports,wave3_brakes,wave3_structural_summary
39077,"Huron County, Ohio",OH,76,68.06386456559585,75,68.06371181202731,-0.00015275356853999833,-0.00010183571235999889,0.4740220696426577,0.4741239053550177,no major structural supports flagged,wetlands constraint is moderate (0.591); constraint pressure is moderate (0.554),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.591); constraint pressure is moderate (0.554).
39009,"Athens County, Ohio",OH,77,68.05747039382085,71,68.15213871407595,0.09466832025509694,0.06311221350339796,0.5574500341383197,0.49433782063492177,optionality is moderate (0.651),constraint pressure is moderate (0.624),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.651). Brakes: constraint pressure is moderate (0.624).
17117,"Macoupin County, Illinois",IL,78,68.03531621641989,73,68.12201853848205,0.08670232206216433,0.057801548041442885,0.45411572991894966,0.3963141818775068,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
17167,"Sangamon County, Illinois",IL,79,67.86281556463847,80,67.92331897546876,0.06050341083029412,0.04033560722019608,0.48145603080489047,0.4411204235846944,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
18083,"Knox County, Indiana",IN,80,67.82236746304103,81,67.84564601938372,0.023278556342694268,0.015519037561796178,0.4911570207718673,0.4756379832100711,no major structural supports flagged,wetlands constraint is moderate (0.575),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.575).
51169,"Scott County, Virginia",VA,81,67.79625623972598,77,67.99655950006847,0.20030326034249907,0.13353550689499938,0.5544338787839658,0.4208983718889664,optionality is moderate (0.633),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.633). Brakes: no major structural brakes flagged.
54055,"Mercer County, West Virginia",WV,82,67.66053843538464,79,67.93875266657564,0.27821423119100763,0.18547615412733842,0.5440247400922186,0.35854858596488015,optionality is moderate (0.641); fragility/support balance is moderate (0.613),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: optionality is moderate (0.641); fragility/support balance is moderate (0.613). Brakes: no major structural brakes flagged.
17161,"Rock Island County, Illinois",IL,83,67.61870957916537,89,67.62454295612574,0.00583337696036923,0.0038889179735794865,0.5525266230569245,0.548637705083345,scarcity/amenity balance is moderate (0.605); optionality is moderate (0.605),wetlands constraint is moderate (0.642); constraint pressure is moderate (0.579),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.605); optionality is moderate (0.605). Brakes: wetlands constraint is moderate (0.642); constraint pressure is moderate (0.579).
17187,"Warren County, Illinois",IL,84,67.59305948442176,85,67.71414544859623,0.12108596417446257,0.08072397611630838,0.42667392567252477,0.3459499495562164,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
39071,"Highland County, Ohio",OH,85,67.59160788961461,84,67.74390972029921,0.15230183068460154,0.10153455378973436,0.528431756111024,0.42689720232128964,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
26129,"Ogemaw County, Michigan",MI,86,67.57477052543227,87,67.66056008666607,0.08578956123379228,0.057193040822528185,0.6099555275497982,0.55276248672727,scarcity/amenity balance is strong (0.758); fragility/support balance is moderate (0.611); site-thesis support is moderate (0.601),wetlands constraint is heavy (0.726); constraint pressure is moderate (0.626),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.758); fragility/support balance is moderate (0.611); site-thesis support is moderate (0.601). Brakes: wetlands constraint is heavy (0.726); constraint pressure is moderate (0.626).
19179,"Wapello County, Iowa",IA,87,67.5399312485189,97,67.36911358057058,-0.17081766794831163,-0.11387844529887442,0.404031340261983,0.5179097855608574,no major structural supports flagged,constraint complexity is moderate (0.557); constraint pressure is moderate (0.552),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint complexity is moderate (0.557); constraint pressure is moderate (0.552).
18121,"Parke County, Indiana",IN,88,67.50192404261057,90,67.57357010800602,0.07164606539545668,0.04776404359697112,0.5293896033268478,0.4816255597298767,optionality is moderate (0.637),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.637). Brakes: no major structural brakes flagged.
26135,"Oscoda County, Michigan",MI,89,67.49376311465748,86,67.6892756204695,0.19551250581202106,0.13034167054134738,0.6432893246268951,0.5129476540855478,scarcity/amenity balance is strong (0.755); site-thesis support is moderate (0.669); fragility/support balance is moderate (0.641),wetlands constraint is moderate (0.605); constraint pressure is moderate (0.563),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.755); site-thesis support is moderate (0.669); fragility/support balance is moderate (0.641). Brakes: wetlands constraint is moderate (0.605); constraint pressure is moderate (0.563).
39139,"Richland County, Ohio",OH,90,67.47349461809605,92,67.5328298199234,0.05933520182734728,0.03955680121823152,0.4750092479430286,0.4354524467247971,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
36063,"Niagara County, New York",NY,91,67.45021294308444,91,67.54130488560732,0.09109194252288128,0.06072796168192085,0.5802693270352889,0.519541365353368,fragility/support balance is moderate (0.633); optionality is moderate (0.603),wetlands constraint is heavy (0.684),Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is moderate (0.633); optionality is moderate (0.603). Brakes: wetlands constraint is heavy (0.684).
09013,"Tolland County, Connecticut",CT,92,67.44644157286199,93,67.52442247825972,0.07798090539773506,0.051987270265156704,0.4734951220556547,0.421507851790498,fragility/support balance is moderate (0.633),wetlands constraint is moderate (0.599),Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is moderate (0.633). Brakes: wetlands constraint is moderate (0.599).
18141,"St. Joseph County, Indiana",IN,93,67.40339295212323,82,67.78504877764412,0.3816558255208996,0.25443721701393307,0.6250555924097585,0.37061837539582543,fragility/support balance is strong (0.760); developability is moderate (0.659),wetlands constraint is moderate (0.557),Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.760); developability is moderate (0.659). Brakes: wetlands constraint is moderate (0.557).
36075,"Oswego County, New York",NY,94,67.38370686026876,94,67.52426890812947,0.14056204786070858,0.09370803190713906,0.6291704871569408,0.5354624552498017,scarcity/amenity balance is strong (0.747); fragility/support balance is strong (0.685); site-thesis support is moderate (0.603),wetlands constraint is heavy (0.746),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.747); fragility/support balance is strong (0.685); site-thesis support is moderate (0.603). Brakes: wetlands constraint is heavy (0.746).
13215,"Muscogee County, Georgia",GA,95,67.33833996848571,102,67.12712907046286,-0.21121089802284862,-0.14080726534856575,0.493137163060889,0.6339444284094548,scarcity/amenity balance is moderate (0.634),fragility pressure is heavy (0.733); constraint complexity is moderate (0.640); wetlands constraint is moderate (0.606),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.634). Brakes: fragility pressure is heavy (0.733); constraint complexity is moderate (0.640); wetlands constraint is moderate (0.606).
42129,"Westmoreland County, Pennsylvania",PA,96,67.28252268168585,88,67.62962851027618,0.3471058285903289,0.23140388572688592,0.6133476050763637,0.38194371934947774,fragility/support balance is strong (0.684); optionality is moderate (0.668),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.684); optionality is moderate (0.668). Brakes: no major structural brakes flagged.
18053,"Grant County, Indiana",IN,97,67.21587505217855,95,67.47859464853019,0.26271959635164893,0.17514639756776595,0.5008010202735999,0.3256546227058339,fragility/support balance is strong (0.687),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.687). Brakes: no major structural brakes flagged.
26039,"Crawford County, Michigan",MI,98,67.19803421696423,98,67.35363626455299,0.1556020475887604,0.10373469839250693,0.6375699993706833,0.5338353009781763,scarcity/amenity balance is strong (0.770); site-thesis support is strong (0.672); optionality is moderate (0.615),wetlands constraint is moderate (0.626); constraint pressure is moderate (0.612),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.770); site-thesis support is strong (0.672); optionality is moderate (0.615). Brakes: wetlands constraint is moderate (0.626); constraint pressure is moderate (0.612).
01127,"Walker County, Alabama",AL,99,67.19317661266469,104,67.0993110978835,-0.09386551478118968,-0.06257700985412645,0.4755026631152111,0.5380796729693376,optionality is moderate (0.617),constraint pressure is moderate (0.579),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.617). Brakes: constraint pressure is moderate (0.579).
